vx,vy,vz,speed_frac,v_yaw
0,0,2.1103789472065593e-05,0,0
0,0,0.00020852509153956866,0,0
0,0,0.00024321312705155584,0,0
0,0,0.0001846237741084389,0,0
0,0,9.729381854861607e-05,0,0
0,0,5.821643108916419e-06,0,0
0,0,-5.296572197677207e-05,0,0
0,0,-5.427866006280091e-05,0,0
0,0,-6.76814494029454e-05,0,0
0,0,-0.0001339840877356835,0,0
0,0,-0.00021520971666522115,0,0
0,0,-0.0002656024839702287,0,0
0,0,-0.00029741954095330314,0,0
0,0,-0.00031582967760646063,0,0
0,0,-0.00031536530935438734,0,0
0,0,-0.00034431203264984056,0,0
0,0,-0.0003895964427003129,0,0
0,0,-0.00037632136025789187,0,0
0,0,-0.000344854747301504,0,0
0,0,-0.00037131646351196146,0,0
0,0,-0.000430207128148119,0,0
0,0,-0.0004747798716486784,0,0
0,0,-0.0005310778904159541,0,0
0,0,-0.0005950101650746831,0,0
0,0,-0.0006568968600897396,0,0
0,0,-0.0007289120156463991,0,0
0,0,-0.0007897381204118314,0,0
0,0,-0.0007908357332164773,0,0
0,0,-0.0007724634068897451,0,0
0,0,-0.0007995979303796474,0,0
0,0,-0.000867433426176456,0,0
0,0,-0.0009418151087261517,0,0
0,0,-0.0010075179475950158,0,0
0,0,-0.0010689154631784437,0,0
0,0,-0.0011307196200303071,0,0
0,0,-0.001184072755092247,0,0
0,0,-0.0012310191601527798,0,0
0,0,-0.0012789779495203657,0,0
0,0,-0.0013005822714404758,0,0
0,0,-0.0012685318907266208,0,0
0,0,-0.001225428183836419,0,0
0,0,-0.0012302863568198763,0,0
0,0,-0.0012272135846076448,0,0
0,0,-0.001173370871879298,0,0
0,0,-0.0011173930736614324,0,0
0,0,-0.001107271327513537,0,0
0,0,-0.0011332547005464821,0,0
0,0,-0.0011475308720896304,0,0
0,0,-0.0011010919531546648,0,0
0,0,-0.0009846051795865396,0,0
0,0,-0.0008618382713558859,0,0
0,0,-0.0007454955898353877,0,0
0,0,-0.0005632365748315937,0,0
0,0,-0.0003357739990197395,0,0
0,0,-0.0002034694219448241,0,0
0,0,-0.00018465660237620973,0,0
0,0,-0.0001293930471664151,0,0
0,0,8.630512431939685e-06,0,0
0,0,0.0001153193120516649,0,0
0,0,0.00016664058088045053,0,0
0,0,0.0001994057306181629,0,0
0,0,0.0001736083312958714,0,0
0,0,0.00010119422581855719,0,0
0,0,0.00010030193452958969,0,0
0,0,0.0001985941978388528,0,0
0,0,0.0003079667628832494,0,0
0,0,0.0003579734625229758,0,0
0,0,0.00034706442753418276,0,0
0,0,0.0003186982996138399,0,0
0,0,0.00025269251237780566,0,0
0,0,0.00015323565286062824,0,0
0,0,8.365847318825281e-05,0,0
0,0,8.031390885832046e-05,0,0
0,0,0.00010698673818754223,0,0
0,0,8.41483468421167e-05,0,0
0,0,3.2417907670168056e-05,0,0
0,0,2.7292924331567825e-05,0,0
0,0,2.4374772196744665e-05,0,0
0,0,-3.080628207574598e-05,0,0
0,0,-0.00010424742815495769,0,0
0,0,-0.00017021036201758655,0,0
0,0,-0.0002453700501934275,0,0
0,0,-0.0002887207802948488,0,0
0,0,-0.00029657712683617277,0,0
0,0,-0.00033826166299966154,0,0
0,0,-0.0004004375095494339,0,0
0,0,-0.00045781561760804834,0,0
0,0,-0.0005250415780722051,0,0
0,0,-0.0005676581013003279,0,0
0,0,-0.0005500570593173215,0,0
0,0,-0.0005324854990951255,0,0
0,0,-0.0005639775780652556,0,0
0,0,-0.0006111666875543431,0,0
0,0,-0.0006539883853768913,0,0
0,0,-0.0006683495049213395,0,0
0,0,-0.0006301765653131675,0,0
0,0,-0.0006055354989837891,0,0
0,0,-0.000637013632796446,0,0
0,0,-0.0006643636120342578,0,0
0,0,-0.000674124122976627,0,0
0,0,-0.000713414769427656,0,0
0,0,-0.0007565845508896718,0,0
0,0,-0.0007451162114766596,0,0
0,0,-0.0007197304685573336,0,0
0,0,-0.0007442805275750253,0,0
0,0,-0.0008010470770287714,0,0
0,0,-0.000863768765491546,0,0
0,0,-0.0009213842409083739,0,0
0,0,-0.0009095518586770268,0,0
0,0,-0.0007926508343880645,0,0
0,0,-0.0006717475368525072,0,0
0,0,-0.0006506659634275547,0,0
0,0,-0.0006848996619897019,0,0
0,0,-0.0006862757502279493,0,0
0,0,-0.0006851533209326632,0,0
0,0,-0.0007218536454087765,0,0
0,0,-0.0007535471121384862,0,0
0,0,-0.0007225341997942891,0,0
0,0,-0.0006921591570476782,0,0
0,0,-0.0007246415583168631,0,0
0,0,-0.0007645549046058076,0,0
0,0,-0.0007343060862656792,0,0
0,0,-0.0006959294001185334,0,0
0,0,-0.0007353854447984531,0,0
0,0,-0.0008170926357435881,0,0
0,0,-0.000884125752462106,0,0
0,0,-0.000952550397680163,0,0
0,0,-0.0010268227146312814,0,0
0,0,-0.001063554946965528,0,0
0,0,-0.0010583104051375969,0,0
0,0,-0.001023715108926515,0,0
0,0,-0.0008717119609238377,0,0
0,0,-0.0006107468222680268,0,0
0,0,-0.00043618250747567977,0,0
0,0,-0.00040735218358212144,0,0
0,0,-0.00043824041355722265,0,0
0,0,-0.0005044162753193859,0,0
0,0,-0.0005875560475436803,0,0
0,0,-0.0006629763735781502,0,0
0,0,-0.0007424684547328031,0,0
0,0,-0.0008046992971115774,0,0
0,0,-0.0008109097066484328,0,0
0,0,-0.0007945932205342121,0,0
0,0,-0.0008202130794552343,0,0
0,0,-0.0008793602164518521,0,0
0,0,-0.0009468578073899003,0,0
0,0,-0.000992641413939177,0,0
0,0,-0.0009173368126398351,0,0
0,0,-0.0006703804615071363,0,0
0,0,-0.00039380299343938496,0,0
0,0,-0.00027617266427815146,0,0
0,0,-0.00029220465362733705,0,0
0,0,-0.0003008529545076577,0,0
0,0,-0.0003044491702464125,0,0
0,0,-0.0003586930985035597,0,0
0,0,-0.0004195807032900678,0,0
0,0,-0.00044904541648826957,0,0
0,0,-0.0004968675319632077,0,0
0,0,-0.0005682931042783057,0,0
0,0,-0.0006389037974596778,0,0
0,0,-0.0006986758574190066,0,0
0,0,-0.0007590081433110907,0,0
0,0,-0.0008237245973563567,0,0
0,0,-0.0008498990624770109,0,0
0,0,-0.0007274217155421869,0,0
0,0,-0.0004878233858780501,0,0
0,0,-0.0003393046114217313,0,0
0,0,-0.0003420825316848841,0,0
0,0,-0.000414408224734375,0,0
0,0,-0.0005095172042066665,0,0
0,0,-0.000550871314796586,0,0
0,0,-0.0004218455618796302,0,0
0,0,-0.00012754802468251114,0,0
0,0,0.00020844487086313368,0,0
0,0,0.00043092036709146964,0,0
0,0,0.00046763796330040464,0,0
0,0,0.00038061508587083903,0,0
0,0,0.0002532161713226788,0,0
0,0,0.00014164036639086053,0,0
0,0,0.00015533317982951989,0,0
0,0,0.0003807271156662795,0,0
0,0,0.0006909982355285393,0,0
0,0,0.0008392874612830337,0,0
0,0,0.0007951845325635531,0,0
0,0,0.0006770300175212851,0,0
0,0,0.0005421337401543269,0,0
0,0,0.0004291846382062925,0,0
