vx,vy,vz,speed_frac,v_yaw
0,0,2.1103789472065593e-05,0,0
0,0,0.00020852509153956866,0,0
0,0,0.00024321312705155584,0,0
0,0,0.0001846237741084389,0,0
0,0,9.729381854861607e-05,0,0
0,0,5.821643108916419e-06,0,0
0,0,-5.296572197677207e-05,0,0
0,0,-5.427866006280091e-05,0,0
0,0,-6.76814494029454e-05,0,0
0,0,-0.0001339840877356835,0,0
0,0,-0.00021520971666522115,0,0
0,0,-0.0002656024839702287,0,0
0,0,-0.00029741954095330314,0,0
0,0,-0.00031582967760646063,0,0
0,0,-0.00031536530935438734,0,0
0,0,-0.00034431203264984056,0,0
0,0,-0.0003895964427003129,0,0
0,0,-0.00037632136025789187,0,0
0,0,-0.000344854747301504,0,0
0,0,-0.00037131646351196146,0,0
0,0,-0.000430207128148119,0,0
0,0,-0.0004747798716486784,0,0
0,0,-0.0005310778904159541,0,0
0,0,-0.0005950101650746831,0,0
0,0,-0.0006568968600897396,0,0
0,0,-0.0007289120156463991,0,0
0,0,-0.0007897381204118314,0,0
0,0,-0.0007908357332164773,0,0
0,0,-0.0007724634068897451,0,0
0,0,-0.0007995979303796474,0,0
0,0,-0.000867433426176456,0,0
0,0,-0.0009418151087261517,0,0
0,0,-0.0010075179475950158,0,0
0,0,-0.0010689154631784437,0,0
0,0,-0.0011307196200303071,0,0
0,0,-0.001184072755092247,0,0
0,0,-0.0012310191601527798,0,0
0,0,-0.0012789779495203657,0,0
0,0,-0.0013005822714404758,0,0
0,0,-0.0012685318907266208,0,0
0,0,-0.001225428183836419,0,0
0,0,-0.0012302863568198763,0,0
0,0,-0.0012272135846076448,0,0
0,0,-0.001173370871879298,0,0
0,0,-0.0011173930736614324,0,0
0,0,-0.001107271327513537,0,0
0,0,-0.0011332547005464821,0,0
0,0,-0.0011475308720896304,0,0
0,0,-0.0011010919531546648,0,0
0,0,-0.0009846051795865396,0,0
0,0,-0.0008618382713558859,0,0
0,0,-0.0007454955898353877,0,0
0,0,-0.0005632365748315937,0,0
0,0,-0.0003357739990197395,0,0
0,0,-0.0002034694219448241,0,0
0,0,-0.00018465660237620973,0,0
0,0,-0.0001293930471664151,0,0
0,0,8.630512431939685e-06,0,0
0,0,0.0001153193120516649,0,0
0,0,0.00016664058088045053,0,0
0,0,0.0001994057306181629,0,0
0,0,0.0001736083312958714,0,0
0,0,0.00010119422581855719,0,0
0,0,0.00010030193452958969,0,0
0,0,0.0001985941978388528,0,0
0,0,0.0003079667628832494,0,0
0,0,0.0003579734625229758,0,0
0,0,0.00034706442753418276,0,0
0,0,0.0003186982996138399,0,0
0,0,0.00025269251237780566,0,0
0,0,0.00015323565286062824,0,0
0,0,8.365847318825281e-05,0,0
0,0,8.031390885832046e-05,0,0
0,0,0.00010698673818754223,0,0
0,0,8.41483468421167e-05,0,0
0,0,3.2417907670168056e-05,0,0
0,0,2.7292924331567825e-05,0,0
0,0,2.4374772196744665e-05,0,0
0,0,-3.080628207574598e-05,0,0
0,0,-0.00010424742815495769,0,0
0,0,-0.00017021036201758655,0,0
0,0,-0.0002453700501934275,0,0
0,0,-0.0002887207802948488,0,0
0,0,-0.00029657712683617277,0,0
0,0,-0.00033826166299966154,0,0
0,0,-0.0004004375095494339,0,0
0,0,-0.00045781561760804834,0,0
0,0,-0.0005250415780722051,0,0
0,0,-0.0005676581013003279,0,0
0,0,-0.0005500570593173215,0,0
0,0,-0.0005324854990951255,0,0
0,0,-0.0005639775780652556,0,0
0,0,-0.0006111666875543431,0,0
0,0,-0.0006539883853768913,0,0
0,0,-0.0006683495049213395,0,0
0,0,-0.0006301765653131675,0,0
0,0,-0.0006055354989837891,0,0
0,0,-0.000637013632796446,0,0
0,0,-0.0006643636120342578,0,0
0,0,-0.000674124122976627,0,0
0,0,-0.000713414769427656,0,0
0,0,-0.0007565845508896718,0,0
0,0,-0.0007451162114766596,0,0
0,0,-0.0007197304685573336,0,0
0,0,-0.0007442805275750253,0,0
0,0,-0.0008010470770287714,0,0
0,0,-0.000863768765491546,0,0
0,0,-0.0009213842409083739,0,0
0,0,-0.0009095518586770268,0,0
0,0,-0.0007926508343880645,0,0
0,0,-0.0006717475368525072,0,0
0,0,-0.0006506659634275547,0,0
0,0,-0.0006848996619897019,0,0
0,0,-0.0006862757502279493,0,0
0,0,-0.0006851533209326632,0,0
0,0,-0.0007218536454087765,0,0
0,0,-0.0007535471121384862,0,0
0,0,-0.0007225341997942891,0,0
0,0,-0.0006921591570476782,0,0
0,0,-0.0007246415583168631,0,0
0,0,-0.0007645549046058076,0,0
0,0,-0.0007343060862656792,0,0
0,0,-0.0006959294001185334,0,0
0,0,-0.0007353854447984531,0,0
0,0,-0.0008170926357435881,0,0
0,0,-0.000884125752462106,0,0
0,0,-0.000952550397680163,0,0
0,0,-0.0010268227146312814,0,0
0,0,-0.001063554946965528,0,0
0,0,-0.0010583104051375969,0,0
0,0,-0.001023715108926515,0,0
0,0,-0.0008717119609238377,0,0
0,0,-0.0006107468222680268,0,0
0,0,-0.00043618250747567977,0,0
0,0,-0.00040735218358212144,0,0
0,0,-0.00043824041355722265,0,0
0,0,-0.0005044162753193859,0,0
0,0,-0.0005875560475436803,0,0
0,0,-0.0006629763735781502,0,0
0,0,-0.0007424684547328031,0,0
0,0,-0.0008046992971115774,0,0
0,0,-0.0008109097066484328,0,0
0,0,-0.0007945932205342121,0,0
0,0,-0.0008202130794552343,0,0
0,0,-0.0008793602164518521,0,0
0,0,-0.0009468578073899003,0,0
0,0,-0.000992641413939177,0,0
0,0,-0.0009173368126398351,0,0
0,0,-0.0006703804615071363,0,0
0,0,-0.00039380299343938496,0,0
0,0,-0.00027617266427815146,0,0
0,0,-0.00029220465362733705,0,0
0,0,-0.0003008529545076577,0,0
0,0,-0.0003044491702464125,0,0
0,0,-0.0003586930985035597,0,0
0,0,-0.0004195807032900678,0,0
0,0,-0.00044904541648826957,0,0
0,0,-0.0004968675319632077,0,0
0,0,-0.0005682931042783057,0,0
0,0,-0.0006389037974596778,0,0
0,0,-0.0006986758574190066,0,0
0,0,-0.0007590081433110907,0,0
0,0,-0.0008237245973563567,0,0
0,0,-0.0008498990624770109,0,0
0,0,-0.0007274217155421869,0,0
0,0,-0.0004878233858780501,0,0
0,0,-0.0003393046114217313,0,0
0,0,-0.0003420825316848841,0,0
0,0,-0.000414408224734375,0,0
0,0,-0.0005095172042066665,0,0
0,0,-0.000550871314796586,0,0
0,0,-0.0004218455618796302,0,0
0,0,-0.00012754802468251114,0,0
0,0,0.00020844487086313368,0,0
0,0,0.00043092036709146964,0,0
0,0,0.00046763796330040464,0,0
0,0,0.00038061508587083903,0,0
0,0,0.0002532161713226788,0,0
0,0,0.00014164036639086053,0,0
0,0,0.00015533317982951989,0,0
0,0,0.0003807271156662795,0,0
0,0,0.0006909982355285393,0,0
0,0,0.0008392874612830337,0,0
0,0,0.0007951845325635531,0,0
0,0,0.0006770300175212851,0,0
0,0,0.0005421337401543269,0,0
0,0,0.0004291846382062925,0,0
0,0,0.00032274435171564253,0,0
0,0,0.00020098955459313395,0,0
0,0,7.435245946951774e-05,0,0
0,0,-3.8553182982958845e-05,0,0
0,0,-0.00013644072925989015,0,0
0,0,-0.00017737832749831206,0,0
0,0,-0.00016932851886908296,0,0
0,0,-0.00018798527393659725,0,0
0,0,-0.00023733592305386075,0,0
0,0,-0.0002927136241337447,0,0
0,0,-0.0003496338620241346,0,0
0,0,-0.0003073824309023365,0,0
0,0,-0.00013405064404414802,0,0
0,0,-3.7247829056674675e-06,0,0
0,0,-1.535592180301748e-05,0,0
0,0,-9.89983555303997e-05,0,0
0,0,-0.00018393907366398565,0,0
0,0,-0.0002691934442642374,0,0
0,0,-0.0003072451847738744,0,0
0,0,-0.00029571953641482907,0,0
0,0,-0.00030351768904401943,0,0
0,0,-0.0003279182633102451,0,0
0,0,-0.00035064632020787023,0,0
0,0,-0.0004004473842844636,0,0
0,0,-0.00042431160511724464,0,0
0,0,-0.00040170359291025193,0,0
0,0,-0.0004125387185485163,0,0
0,0,-0.0004408568283857939,0,0
0,0,-0.0004470148082873493,0,0
0,0,-0.00046809461942842745,0,0
0,0,-0.0005220607209253103,0,0
0,0,-0.0005837545160023438,0,0
0,0,-0.0006541105927415636,0,0
0,0,-0.0007152809954091843,0,0
0,0,-0.0007251158357099996,0,0
0,0,-0.0006215027865843492,0,0
0,0,-0.00041584599256050403,0,0
0,0,-0.00023891659277719413,0,0
0,0,-0.0001930189926475645,0,0
0,0,-0.00021853167063645706,0,0
0,0,-0.00023509780831809657,0,0
0,0,-0.00026814071253999927,0,0
0,0,-0.00034175231579203214,0,0
0,0,-0.00039763781116985975,0,0
0,0,-0.00042989136843574194,0,0
0,0,-0.00046782692407365545,0,0
0,0,-0.0004845124044940974,0,0
0,0,-0.00046368519747441717,0,0
0,0,-0.00038695501182539616,0,0
0,0,-0.0002291839653558725,0,0
0,0,-4.096009416776347e-05,0,0
0,0,6.778236366966617e-05,0,0
0,0,4.8481016846180225e-05,0,0
0,0,-4.6134239798600873e-05,0,0
0,0,-0.00016046615319620372,0,0
0,0,-0.00026306113796392694,0,0
0,0,-0.0002914649026732885,0,0
0,0,-0.00021504966280305737,0,0
0,0,-0.00012892646960338539,0,0
0,0,-0.0001252365817641099,0,0
0,0,-0.00016803495600847818,0,0
0,0,-0.00020408006269523327,0,0
0,0,-0.0002474310877906838,0,0
0,0,-0.00030907066285679186,0,0
0,0,-0.0003599626805006473,0,0
0,0,-0.0003260152756299206,0,0
0,0,-0.00023768196522411245,0,0
0,0,-0.00022383157931904485,0,0
0,0,-0.00027312402147017245,0,0
0,0,-0.00032039174671183446,0,0
0,0,-0.00038529142848986453,0,0
0,0,-0.00044375432337506737,0,0
0,0,-0.0004457000183333282,0,0
0,0,-0.00042304056203379403,0,0
0,0,-0.0003904897286810538,0,0
0,0,-0.00033705415480311807,0,0
0,0,-0.00032074341253696126,0,0
0,0,-0.00037198189746656674,0,0
0,0,-0.00041037367729379604,0,0
0,0,-0.0003116809520535835,0,0
0,0,-9.93970827141144e-05,0,0
0,0,7.414577692888003e-05,0,0
0,0,0.00011738413231854317,0,0
0,0,7.946267012515218e-05,0,0
0,0,5.19502063870414e-05,0,0
0,0,8.067771708231142e-05,0,0
0,0,0.00017502623254006533,0,0
0,0,0.0002747257314491547,0,0
0,0,0.0003084117120343288,0,0
0,0,0.0002796393964372701,0,0
0,0,0.00022805684219162625,0,0
0,0,0.00017802885087325748,0,0
0,0,0.00010950273523435694,0,0
0,0,4.859962803505091e-05,0,0
0,0,2.796681075389884e-06,0,0
0,0,-6.84766277190274e-05,0,0
0,0,-0.00014171808413032672,0,0
0,0,-0.00016789177490572627,0,0
0,0,-0.00017430178865884827,0,0
0,0,-0.0002243180853536142,0,0
0,0,-0.0002965912201240428,0,0
0,0,-0.0003703255754756718,0,0
0,0,-0.0004489871343689167,0,0
0,0,-0.00048222772864314756,0,0
0,0,-0.0003914357193208762,0,0
0,0,-0.0002474073151490508,0,0
0,0,-0.00020091777457920124,0,0
0,0,-0.0002315432533521733,0,0
0,0,-0.00020860453066595674,0,0
0,0,-0.00014867299074472484,0,0
0,0,-0.00015807991494609652,0,0
0,0,-0.00023113011945885553,0,0
0,0,-0.0003043928223345205,0,0
0,0,-0.00038559289015904774,0,0
0,0,-0.00047315661185476365,0,0
0,0,-0.0005595894880869867,0,0
0,0,-0.0006457791214380393,0,0
0,0,-0.0007241931817882907,0,0
0,0,-0.0007538366346664382,0,0
0,0,-0.0007597447587932571,0,0
0,0,-0.0007996469913527093,0,0
0,0,-0.0008316195203741383,0,0
0,0,-0.0007969780093826095,0,0
0,0,-0.0007569658789150502,0,0
0,0,-0.0007521189934260875,0,0
0,0,-0.0007079284840438849,0,0
0,0,-0.0006058736091210104,0,0
0,0,-0.0005233869818530579,0,0
0,0,-0.0004930700744900651,0,0
0,0,-0.0004484972198124382,0,0
0,0,-0.00031954785525156737,0,0
0,0,-0.00014291417386536054,0,0
0,0,-3.785622530227961e-05,0,0
0,0,-4.275494388084056e-06,0,0
0,0,6.838255844221486e-05,0,0
0,0,0.00017497013274325734,0,0
0,0,0.00020212455995105572,0,0
0,0,0.00014903632695939528,0,0
0,0,8.928510509531584e-05,0,0
0,0,4.6351415186496325e-05,0,0
0,0,3.966142165912068e-06,0,0
0,0,-2.2762111107299532e-05,0,0
0,0,3.162630134700972e-05,0,0
0,0,0.000121130410593695,0,0
0,0,0.00012757060554124955,0,0
0,0,5.349148499722567e-05,0,0
0,0,-2.7883396726879894e-05,0,0
0,0,-0.00010448823761532999,0,0
0,0,-0.00017765718661033603,0,0
0,0,-0.0002563341440102729,0,0
0,0,-0.0003364109988455155,0,0
0,0,-0.00042230435564416524,0,0
0,0,-0.000503394402795676,0,0
0,0,-0.0005499929153831573,0,0
0,0,-0.0005193276188510954,0,0
0,0,-0.000429220923882756,0,0
0,0,-0.0003615007537018933,0,0
0,0,-0.00036156515664176325,0,0
0,0,-0.00041412454421041467,0,0
0,0,-0.0004787227660068005,0,0
0,0,-0.0004974313488690374,0,0
0,0,-0.0004984666192662246,0,0
0,0,-0.0005486762189998995,0,0
0,0,-0.0006370203632157789,0,0
0,0,-0.0007268362881602819,0,0
0,0,-0.000794848643509205,0,0
0,0,-0.0008242580454882464,0,0
0,0,-0.0008488697416930702,0,0
0,0,-0.0008878540416523695,0,0
0,0,-0.0008863100532232604,0,0
0,0,-0.0007985584520096012,0,0
0,0,-0.0006642897245618951,0,0
0,0,-0.0005908754376966474,0,0
0,0,-0.0006139796580308943,0,0
0,0,-0.0006738650636695098,0,0
0,0,-0.0007283750873623429,0,0
0,0,-0.0007557889585800837,0,0
0,0,-0.0007437686790900955,0,0
0,0,-0.0006986330345180036,0,0
0,0,-0.0006327153224980897,0,0
-0.014963271102916842,0.5,-0.0005714579519118246,0,4.037443196197553
0,0.5,-0.0006125485747483506,0,3.996424214230659
0,0.5,-0.0008270153588889606,0,3.8992143358193148
0,0.5,-0.0011728048615518016,0,3.742401366485895
0,0.5,-0.001467241389359053,0,3.5802638241128317
0,0.5,-0.0015629691087155617,0,3.47916777768848
0,0.5,-0.0014865101154724059,0,3.383585070373342
0,0.5,-0.0012116228350806946,0,3.2293831980978336
0,0.5,-0.0005928569230624348,0,3.0731375387411797
0,0.5,0.0003094144178316105,0,2.9717509001982894
0,0.5,0.0010910974382679628,0,2.8727989724583916
0,0.5,0.0014334460685282435,0,2.721050193733939
0,0.5,0.001435999322098036,0,2.5748322121761773
0,0.5,0.0013179746833522632,0,2.4875534109474082
0,0.5,0.001150769091193271,0,2.3961658009511777
0,0.5,0.0009758575727434327,0,2.2641164051315013
0,0.5,0.000813671901987556,0,2.1514707140780347
0,0.5,0.000692810807873312,0,2.0966059342373784
0,0.5,0.000691313691758344,0,2.0393006073295057
0,0.5,0.0008058432264003157,0,1.9282549403349722
0,0.5,0.0008952575743067515,0,1.8197937700280893
0,0.5,0.0008578678735418066,0,1.768225366091417
0,0.5,0.0007547583128297841,0,1.7135251023272537
0,0.5,0.0006493856412301824,0,1.599644940757084
0,0.5,0.0005580051724257684,0,1.490855031461701
0,0.5,0.0005795997341025982,0,1.4380061529824877
0,0.5,0.0007512554563585683,0,1.3997800662861246
0,0.5,0.0008682802816453172,0,1.323496568713893
0,0.5,0.000818492443032226,0,1.2501745470964443
0,0.5,0.0006924906809918641,0,1.234195883214617
0,0.5,0.0005721778888321261,0,1.2147126805371373
0,0.5,0.0004697203552008755,0,1.1373283564148036
0,0.5,0.000394291862831353,0,1.0610412110491174
0,0.5,0.0003161315022717215,0,1.0431447857029323
0,0.5,0.00021294485577627587,0,1.0222477447687535
0,0.5,0.0001231471975141618,0,0.9429452991001411
0,0.5,9.889487354353133e-05,0,0.86342448259706
0,0.5,8.422759309778538e-05,0,0.8422197773827315
0,0.5,3.0974330757493895e-05,0,0.8194031653412878
0,0.5,-2.6617321189359444e-06,0,0.74195178003363
0,0.5,2.641726982977044e-05,0,0.6677162428373268
0,0.5,3.293839686457911e-05,0,0.6521704428868643
0,0.5,-2.9274430750625413e-05,0,0.6363734636565493
0,0.5,-0.00011097799775816597,0,0.569255951360307
0,0.5,-0.00017453737830952498,0,0.5078531015968446
0,0.5,-0.0002453732389484653,0,0.5049424941573792
0,0.5,-0.000316240723856831,0,0.49722747445402815
0,0.5,-0.0003847025631000811,0,0.43104341591325745
0,0.5,-0.00045512589571794493,0,0.36783766860251643
0,0.5,-0.00048432702734158006,0,0.3628834163938488
0,0.5,-0.0003859078715835462,0,0.3603410624322463
0,0.5,-0.00023998054061635798,0,0.30669645753773334
0,0.5,-0.00020074821373006202,0,0.2561129421362247
0,0.5,-0.0002227407008310589,0,0.2650772385408331
0,0.5,-0.00019476347070912503,0,0.2749472339607253
0,0.5,-0.0001673057679536516,0,0.22659974455584653
0,0.5,-0.0002005867152516938,0,0.18081328635951377
0,0.5,-0.0002281852159913278,0,0.19378968592069978
0,0.5,-0.00017422444541281834,0,0.207120638778846
0,0.5,-0.00011832796974498017,0,0.1612358308917221
0,0.5,-0.0001546360062822938,0,0.12016255863040448
0,0.5,-0.00021763596067558844,0,0.13754138391030413
0,0.5,-0.00022517738729854742,0,0.14681588339698792
0,0.5,-0.0002400868894258945,0,0.09842021285408875
0,0.5,-0.00030865936695612106,0,0.053656031419755834
0,0.5,-0.00039124821983249625,0,0.06646606118906773
0,0.5,-0.00044781496375700947,0,0.07461783352380391
0,0.5,-0.0005035673928301954,0,0.024835296812225627
0,0.5,-0.0005535315889020342,0,-0.02479082509128827
0,0.5,-0.0005864923899403518,0,-0.015467382285083264
0,0.5,-0.0006096485709441435,0,-0.0039026579708636433
0,0.5,-0.000616842514014948,0,-0.04533712250499766
0,0.5,-0.0006049014110589557,0,-0.07950582344749368
0,0.5,-0.0006183422022756346,0,-0.05539013307186402
0,0.5,-0.0006738940817301309,0,-0.03352869339581899
0,0.5,-0.0007478875113593464,0,-0.06935646397164041
0,0.5,-0.0008100499578613807,0,-0.10141881978101663
0,0.5,-0.0008579933823631425,0,-0.07502587158367802
0,0.5,-0.0008635023437677525,0,-0.04739848494531751
0,0.5,-0.0008102463414181305,0,-0.07896175792263604
0,0.5,-0.0007318698676506141,0,-0.10821217529954841
0,0.5,-0.0006648960784843005,0,-0.07616136314903077
0,0.5,-0.000654404230483463,0,-0.049327987422141506
0,0.5,-0.0006903447354533743,0,-0.0822481937964179
0,0.5,-0.0007011154252354324,0,-0.10838614580067518
0,0.5,-0.000687486258449832,0,-0.07758526997958293
0,0.5,-0.0006896654693742121,0,-0.051921215038114976
0,0.5,-0.0007125256302098482,0,-0.08210782053077748
0,0.5,-0.0007575312200005513,0,-0.1096501932643541
0,0.5,-0.0008115048808183811,0,-0.07960380929313571
0,0.5,-0.0008533516987587753,0,-0.052901313633640035
0,0.5,-0.0008970278170712387,0,-0.08336326334397359
0,0.5,-0.0009568036865983398,0,-0.1100732833073621
0,0.5,-0.0009982749143122582,0,-0.0781728930346215
0,0.5,-0.0009390675805562854,0,-0.05151105918110965
0,0.5,-0.000754375167790311,0,-0.08797559986012038
0,0.5,-0.0005774910578948411,0,-0.11815796708238357
0,0.5,-0.0005044440384323057,0,-0.0864643374869587
0,0.5,-0.0004599354277541323,0,-0.06209831892792206
0,0.5,-0.00039296786349107826,0,-0.0955536867276423
0,0.5,-0.00035590455197764825,0,-0.12232277228489541
0,0.5,-0.0003546316471723099,0,-0.09113672326025224
0,0.5,-0.0003158606687829746,0,-0.06686580048049717
0,0.5,-0.00021493640690040117,0,-0.10022329313680678
0,0.5,-0.00012390869018297224,0,-0.12624185334402105
0,0.5,-0.0001309951925585473,0,-0.09300729906984162
0,0.5,-0.00016188834259400764,0,-0.05724308950453705
0,0.5,-6.378746232615917e-05,0,-0.08051768793289393
0,0.5,0.00019048941624122406,0,-0.10635843804272316
0,0.5,0.0004410829914285319,0,-0.07391289929438916
0,0.5,0.0005252465496877745,0,-0.044655101877241865
0,0.5,0.0004862800376671528,0,-0.07352520606021651
0,0.5,0.00045059254499024703,0,-0.09641216668567587
0,0.5,0.00041451109095824723,0,-0.062278657891042144
0,0.5,0.0003333207819740114,0,-0.03045827503319365
0,0.5,0.00023065385505527392,0,-0.056587867633475675
0,0.5,0.00012424522920750913,0,-0.08210203700888918
0,0.5,3.598124182668805e-05,0,-0.04959007682947636
0,0.5,2.024968263758531e-05,0,-0.01685859658074329
0,0.5,5.601205111571694e-05,0,-0.039852236582165634
0,0.5,4.7607363729551544e-05,0,-0.061629001686925644
0,0.5,5.878905034673032e-06,0,-0.024523178741113982
0,0.5,-2.617984549213581e-05,0,0.008267851283675798
0,0.5,-7.506699060866318e-05,0,-0.01643160175845293
0,0.5,-0.0001385949968104594,0,-0.03716005602095196
0,0.21981456747470074,-0.00018290551457811333,0,-0.0023360686533879793
0,0.1987391983331428,-0.0002035368379453839,0,0.02890741024964205
0,0.1786786310616335,-0.00031460005256822576,0,0.0008999173893380341
0,0.16085177554223007,-0.0005171623103179535,0,-0.022937312691002187
0,0.14570000201771638,-0.0006627180427134505,0,0.016199204505499498
0,0.13290278483132556,-0.0007670126815240152,0,0.05182249106852321
0,0.12210687515122642,-0.0008689482061963183,0,0.02977282444756968
0,0.1135556964384361,-0.0008837193819699607,0,0.011209193366998216
0,0.10747365091216987,-0.0007433084810986035,0,0.05057999141742031
0,0.10342775492584244,-0.0005072535157717439,0,0.08527178845081029
0,0.10094192996020701,-0.00016358362311996721,0,0.06760145983908394
